_id,Timestamp,Age,Gender,Country,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
65563fd0d98731f9ac74d94e,2014-08-27 15:43:30,26,male,United Kingdom,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d94f,2014-08-27 15:43:45,36,male,United States,No,No,Rarely,More than 1000,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Somewhat easy,Maybe,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74d950,2014-08-27 15:44:16,41,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,Yes,Yes
65563fd0d98731f9ac74d951,2014-08-27 15:44:20,33,female,United States,No,No,Sometimes,100-500,Yes,Yes,Yes,No,Don't know,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74d952,2014-08-27 15:46:12,23,male,Canada,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74d953,2014-08-27 15:46:39,39,male,United States,Yes,No,Often,More than 1000,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Maybe,No,Yes
65563fd0d98731f9ac74d954,2014-08-27 15:47:26,34,male,United States,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74d955,2014-08-27 15:47:33,26,female,United States,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74d956,2014-08-27 15:50:26,24,male,United States,No,Yes,Rarely,26-100,No,Yes,Yes,Yes,Yes,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74d957,2014-08-27 15:51:36,37,male,Canada,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d958,2014-08-27 15:53:39,43,male,United States,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d959,2014-08-27 15:53:59,40,trans,United States,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Don't know,Yes,Don't know,Yes,Maybe,No,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74d95a,2014-08-27 15:54:45,30,male,United States,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,No,Don't know,Very difficult,Yes,No,Some of them,No,No,No,No,Yes
65563fd0d98731f9ac74d95b,2014-08-27 15:55:07,34,male,United States,No,Yes,Sometimes,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Yes,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d95c,2014-08-27 15:55:07,27,male,United States,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No
65563fd0d98731f9ac74d95d,2014-08-27 15:55:08,36,male,United States,No,No,Sometimes,More than 1000,No,Yes,Don't know,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74d95e,2014-08-27 15:56:37,27,male,Brazil,No,No,Rarely,6-25,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74d95f,2014-08-27 15:58:23,35,male,Netherlands,Yes,No,Never,100-500,No,Yes,Yes,No,No,No,Yes,Don't know,Yes,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d960,2014-08-27 15:59:41,32,male,United Kingdom,No,No,Never,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Yes,Yes,No
65563fd0d98731f9ac74d961,2014-08-27 15:59:47,37,male,United States,No,No,Sometimes,500-1000,No,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d962,2014-08-27 16:00:16,29,male,United Kingdom,No,No,Sometimes,26-100,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d963,2014-08-27 16:01:39,33,female,United States,No,No,Never,500-1000,No,Yes,Yes,Not sure,Yes,Yes,Don't know,Very easy,Maybe,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74d964,2014-08-27 16:01:52,28,male,United States,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,Yes,Maybe,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d965,2014-08-27 16:02:16,26,female,United States,Yes,No,Never,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,No,No,Maybe,No,No
65563fd0d98731f9ac74d966,2014-08-27 16:03:20,27,male,United States,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't know,No,Yes,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d967,2014-08-27 16:04:01,38,male,United Kingdom,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d968,2014-08-27 16:06:46,57,male,United States,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,No,No
65563fd0d98731f9ac74d969,2014-08-27 16:07:32,28,male,United Kingdom,No,Yes,Sometimes,More than 1000,No,Yes,No,No,No,No,No,Very difficult,Yes,Maybe,No,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74d96a,2014-08-27 16:10:10,26,male,France,No,No,Never,6-25,No,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,Maybe,Maybe,No,No
65563fd0d98731f9ac74d96b,2014-08-27 16:11:36,42,unknown,Netherlands,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d96c,2014-08-27 16:13:31,31,male,United States,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74d96d,2014-08-27 16:13:40,58,male,United States,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,Yes,Yes,No
65563fd0d98731f9ac74d96e,2014-08-27 16:13:42,29,male,United States,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,No,Don't know,Very difficult,Yes,No,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d96f,2014-08-27 16:14:04,39,female,United Kingdom,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Maybe,No,Yes
65563fd0d98731f9ac74d970,2014-08-27 16:14:43,34,male,United States,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74d971,2014-08-27 16:15:26,57,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Yes,Don't know,Don't know,Maybe,Maybe,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d972,2014-08-27 16:15:33,27,male,Germany,Yes,Yes,Sometimes,6-25,No,Yes,No,Not sure,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,No,No,No,No,Yes
65563fd0d98731f9ac74d973,2014-08-27 16:16:40,23,male,Germany,Yes,Yes,Often,26-100,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,No,Maybe,Yes,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74d974,2014-08-27 16:16:51,18,male,Finland,No,No,Sometimes,500-1000,Yes,No,Don't know,No,No,Don't know,Don't know,Very easy,Yes,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d975,2014-08-27 16:17:05,30,female,United States,No,No,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74d976,2014-08-27 16:17:41,23,male,United States,No,No,Never,26-100,No,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Yes,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74d977,2014-08-27 16:18:44,43,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,No,No,No,Yes,Don't know,No
65563fd0d98731f9ac74d978,2014-08-27 16:19:05,18,female,United Kingdom,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74d979,2014-08-27 16:19:25,29,male,United States,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d97a,2014-08-27 16:20:36,48,male,United States,No,No,Never,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d97b,2014-08-27 16:20:40,43,male,Germany,No,Yes,Sometimes,26-100,No,No,No,Yes,Don't know,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Yes,No,Yes
65563fd0d98731f9ac74d97c,2014-08-27 16:21:11,28,female,United States,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d97d,2014-08-27 16:21:24,30,male,United States,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74d97e,2014-08-27 16:21:54,26,male,Israel,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d97f,2014-08-27 16:21:55,33,male,Italy,No,No,Never,6-25,No,No,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No,No
65563fd0d98731f9ac74d980,2014-08-27 16:22:10,31,male,United States,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Yes,Don't know,No,No,No,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d981,2014-08-27 16:22:17,30,male,United States,No,No,Rarely,100-500,No,No,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d982,2014-08-27 16:23:14,27,male,Israel,No,No,Sometimes,26-100,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes
65563fd0d98731f9ac74d983,2014-08-27 16:25:26,24,female,United States,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,Yes
65563fd0d98731f9ac74d984,2014-08-27 16:26:03,25,male,United States,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d985,2014-08-27 16:27:04,23,female,United States,Yes,Yes,Often,More than 1000,No,Yes,Yes,Not sure,Don't know,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,Yes
65563fd0d98731f9ac74d986,2014-08-27 16:27:47,36,male,United States,No,Yes,Sometimes,More than 1000,No,No,Yes,Not sure,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,No,No,No,No,Yes
65563fd0d98731f9ac74d987,2014-08-27 16:28:10,25,female,United States,Yes,Yes,Often,1-5,Yes,Yes,Don't know,Not sure,No,No,Yes,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes
65563fd0d98731f9ac74d988,2014-08-27 16:28:20,54,male,United Kingdom,No,Yes,Sometimes,More than 1000,Yes,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,No,No
65563fd0d98731f9ac74d989,2014-08-27 16:29:05,34,male,Netherlands,No,No,Rarely,6-25,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74d98a,2014-08-27 16:29:23,38,female,United States,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,Maybe,No,No,No,No,No,No
65563fd0d98731f9ac74d98b,2014-08-27 16:31:16,40,male,Ireland,Yes,No,Sometimes,More than 1000,No,Yes,No,No,No,No,No,Don't know,Yes,Maybe,Some of them,No,No,Maybe,No,Yes
65563fd0d98731f9ac74d98c,2014-08-27 16:32:31,32,male,United Kingdom,No,No,Sometimes,26-100,No,Yes,No,Not sure,No,Don't know,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d98d,2014-08-27 16:34:18,25,male,Germany,No,No,Never,More than 1000,No,No,Don't know,Not sure,Don't know,Yes,Don't know,Don't know,No,No,Yes,Yes,No,Yes,Don't know,No
65563fd0d98731f9ac74d98e,2014-08-27 16:35:02,35,female,United States,No,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d98f,2014-08-27 16:36:57,46,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Yes,No
65563fd0d98731f9ac74d990,2014-08-27 16:39:00,42,male,United States,No,No,Never,100-500,No,No,Yes,No,Yes,No,Don't know,Very difficult,Maybe,No,Yes,Yes,Maybe,Yes,No,No
65563fd0d98731f9ac74d991,2014-08-27 16:39:01,32,male,United Kingdom,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d992,2014-08-27 16:40:35,47,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Very easy,No,No,Some of them,Yes,No,Yes,Yes,No
65563fd0d98731f9ac74d993,2014-08-27 16:42:00,22,male,United States,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Don't know,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d994,2014-08-27 16:42:55,33,female,United States,No,Yes,Sometimes,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d995,2014-08-27 16:47:48,25,unknown,United States,No,No,Sometimes,6-25,No,Yes,No,No,No,No,No,Somewhat easy,Maybe,No,Some of them,No,No,No,Yes,No
65563fd0d98731f9ac74d996,2014-08-27 16:53:54,29,male,United States,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d997,2014-08-27 16:55:04,39,male,United States,No,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74d998,2014-08-27 17:00:15,38,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Yes,Yes,Don't know,Yes,No,No,No,No,No,No,No
65563fd0d98731f9ac74d999,2014-08-27 17:03:02,43,male,United States,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74d99a,2014-08-27 17:04:29,46,male,United States,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Not sure,Yes,Yes,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d99b,2014-08-27 17:08:18,38,female,United States,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,Maybe,No,Yes,Yes,No,No,No,Yes
65563fd0d98731f9ac74d99c,2014-08-27 17:09:23,33,male,Germany,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,Yes,Yes,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74d99d,2014-08-27 17:10:56,34,male,United Kingdom,Yes,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,Very easy,Maybe,Maybe,Yes,Yes,No,No,No,No
65563fd0d98731f9ac74d99e,2014-08-27 17:12:01,62,male,United States,No,No,Never,More than 1000,No,Yes,Yes,Yes,Don't know,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d99f,2014-08-27 17:14:36,23,female,United States,No,No,Sometimes,More than 1000,No,No,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d9a0,2014-08-27 17:15:25,35,male,United States,No,No,Sometimes,More than 1000,No,No,No,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,No,No,No
65563fd0d98731f9ac74d9a1,2014-08-27 17:19:05,25,male,Bosnia and Herzegovina,Yes,No,Rarely,26-100,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Yes,No,No,No,No,Don't know,Yes
65563fd0d98731f9ac74d9a2,2014-08-27 17:22:29,36,male,United States,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't know,Yes,Don't know,No,Yes,Somewhat difficult,Maybe,No,Some of them,Yes,No,Yes,Yes,No
65563fd0d98731f9ac74d9a3,2014-08-27 17:32:04,41,female,United States,Yes,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Maybe,Maybe,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d9a4,2014-08-27 17:33:51,24,male,Austria,No,No,Sometimes,1-5,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d9a5,2014-08-27 17:33:52,51,male,New Zealand,No,Yes,Sometimes,26-100,Yes,Yes,No,Yes,Yes,No,No,Somewhat difficult,Yes,Yes,No,No,No,No,Don't know,Yes
65563fd0d98731f9ac74d9a6,2014-08-27 17:33:52,29,male,United States,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,Yes,Yes,Very easy,No,No,No,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d9a7,2014-08-27 17:37:41,31,female,Canada,Yes,Yes,Sometimes,100-500,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74d9a8,2014-08-27 17:39:58,27,male,United Kingdom,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,Yes,Don't know,No
65563fd0d98731f9ac74d9a9,2014-08-27 17:41:44,31,male,Australia,No,Yes,Rarely,100-500,No,Yes,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,Yes,Yes,No,No
65563fd0d98731f9ac74d9aa,2014-08-27 17:42:49,27,female,Hungary,Yes,No,Sometimes,1-5,Yes,Yes,No,No,No,No,No,Very difficult,Yes,Maybe,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d9ab,2014-08-27 17:46:17,23,male,Sweden,No,No,Rarely,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d9ac,2014-08-27 17:47:45,21,male,Canada,No,No,Never,26-100,No,Yes,Don't know,Not sure,Don't know,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d9ad,2014-08-27 17:48:54,27,female,Australia,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,No,Somewhat difficult,Yes,No,Some of them,Some of them,No,No,No,No
65563fd0d98731f9ac74d9ae,2014-08-27 17:49:21,39,male,United States,Yes,Yes,Often,26-100,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,Yes,No,Some of them,Yes,No,No,No,No
65563fd0d98731f9ac74d9af,2014-08-27 17:49:30,26,male,United States,Yes,Yes,Never,More than 1000,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,No,No,No
65563fd0d98731f9ac74d9b0,2014-08-27 17:52:31,27,male,United Kingdom,No,No,Never,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d9b1,2014-08-27 17:56:50,22,female,United States,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74d9b2,2014-08-27 18:00:39,26,female,United States,Yes,Yes,Often,100-500,No,No,Don't know,No,No,No,Don't know,Somewhat difficult,Maybe,No,No,No,No,Maybe,No,No
65563fd0d98731f9ac74d9b3,2014-08-27 18:02:32,31,female,United States,Yes,Yes,Rarely,100-500,No,Yes,Yes,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74d9b4,2014-08-27 18:02:42,32,male,United Kingdom,No,No,Never,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Yes,Yes,Yes,No
65563fd0d98731f9ac74d9b5,2014-08-27 18:12:55,28,female,United States,Yes,Yes,Often,100-500,Yes,Yes,Yes,No,No,Don't know,Don't know,Don't know,Yes,Yes,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74d9b6,2014-08-27 18:13:38,28,trans,United Kingdom,Yes,Yes,Rarely,100-500,No,Yes,No,Not sure,No,No,Yes,Somewhat difficult,Yes,Yes,Some of them,Some of them,Yes,No,No,Yes
65563fd0d98731f9ac74d9b7,2014-08-27 18:14:59,23,female,United Kingdom,No,No,Sometimes,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Very easy,Maybe,No,No,Some of them,No,Yes,Yes,No
65563fd0d98731f9ac74d9b8,2014-08-27 18:16:52,30,male,United Kingdom,No,No,Never,26-100,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74d9b9,2014-08-27 18:18:18,36,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No,No,Yes,Don't know,Somewhat difficult,Yes,No,Some of them,Yes,No,Yes,No,No
65563fd0d98731f9ac74d9ba,2014-08-27 18:22:05,21,male,United States,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d9bb,2014-08-27 18:29:32,30,male,Germany,No,No,Often,26-100,No,Yes,No,No,Don't know,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74d9bc,2014-08-27 18:39:43,25,female,United States,Yes,No,Sometimes,500-1000,No,No,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74d9bd,2014-08-27 18:41:00,32,male,New Zealand,No,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Some of them,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74d9be,2014-08-27 18:43:06,29,female,Canada,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d9bf,2014-08-27 18:56:46,21,trans,United Kingdom,No,Yes,Sometimes,26-100,No,Yes,No,Yes,Yes,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d9c0,2014-08-27 18:59:44,27,female,New Zealand,Yes,Yes,Rarely,100-500,Yes,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Yes,Don't know,No
65563fd0d98731f9ac74d9c1,2014-08-27 19:05:52,32,female,Canada,No,Yes,Often,More than 1000,No,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74d9c2,2014-08-27 19:08:31,34,male,Australia,No,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74d9c3,2014-08-27 19:13:21,33,male,United States,No,No,Sometimes,26-100,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74d9c4,2014-08-27 19:13:27,22,male,Netherlands,Yes,Yes,Sometimes,6-25,Yes,Yes,No,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74d9c5,2014-08-27 19:16:15,24,male,United States,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74d9c6,2014-08-27 19:17:07,65,male,United States,No,No,Sometimes,6-25,Yes,No,No,No,No,No,Don't know,Very easy,Maybe,No,Some of them,No,No,No,Yes,No
